Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,1,10
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,82,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,118,12
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,51,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,76,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,78,3
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,17,4
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,102,5
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,42,6
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,35,7
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,140,8
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,22,9
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,2,10
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,80,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,84,12
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,29,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,36,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,62,3
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,32,4
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,97,5
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,89,6
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,41,7
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,150,8
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,8,9
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,1,10
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,65,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,55,12
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,59,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,79,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,54,3
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,26,4
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,85,5
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,22,6
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,33,7
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,107,8
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,23,9
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,2,10
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,58,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,69,12
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,37,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,41,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,50,3
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,16,4
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,66,5
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,36,6
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,30,7
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,135,8
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,10,9
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,1,10
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,57,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,70,12
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,53,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,57,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,88,3
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,36,4
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,100,5
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,86,6
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,48,7
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,173,8
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,12,9
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,82,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,71,12
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,16,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,19,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,75,3
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,22,4
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,43,5
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,125,6
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,51,7
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,141,8
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,9,9
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,1,10
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,57,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,33,12
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,25,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,31,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,79,3
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,26,4
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,55,5
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,102,6
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,36,7
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,105,8
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,12,9
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,3,10
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,81,11
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,33,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,137,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,203,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,76,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,40,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,264,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,50,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,47,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,164,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,79,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,14,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,287,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,100,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,52,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,61,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,44,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,18,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,93,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,24,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,31,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,92,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,26,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,2,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,99,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,37,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,50,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,61,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,37,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,22,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,94,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,35,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,26,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,142,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,18,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,5,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,97,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,54,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,42,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,53,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,57,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,22,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,99,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,41,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,38,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,126,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,19,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,3,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,101,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,37,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,29,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,28,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,47,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,21,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,85,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,59,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,59,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,211,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,9,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,2,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,69,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,34,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,23,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,28,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,41,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,15,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,50,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,27,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,36,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,104,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,15,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,2,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,39,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,36,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,59,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,52,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,70,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,21,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,106,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,61,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,45,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,125,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,21,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,4,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,89,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,64,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,40,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,59,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,41,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,8,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,77,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,41,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,36,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,129,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,22,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,5,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,98,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,73,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,61,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,70,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,101,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,38,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,149,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,108,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,69,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,221,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,32,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,3,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,116,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,86,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,51,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,43,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,112,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,34,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,99,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,141,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,45,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,194,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,15,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,2,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,95,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,58,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,26,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,19,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,53,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,14,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,55,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,109,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,77,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,154,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,5,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,1,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,73,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,28,12
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,32,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,33,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,66,3
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,16,4
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,55,5
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,18,6
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,25,7
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,61,8
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,16,9
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,3,10
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,46,11
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,27,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,76,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,48,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,97,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,30,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,117,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,101,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,47,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,194,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,24,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,5,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,79,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,61,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,18,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,26,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,64,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,14,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,37,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,53,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,28,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,92,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,4,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,4,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,48,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,33,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,49,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,43,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,59,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,19,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,87,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,65,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,32,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,134,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,14,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,3,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,66,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,45,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,32,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,43,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,66,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,20,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,62,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,77,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,56,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,122,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,10,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,3,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,53,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,28,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,60,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,58,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,79,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,24,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,78,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,76,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,47,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,124,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,15,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,4,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,63,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,53,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,66,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,61,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,101,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,21,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,135,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,50,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,57,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,155,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,18,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,7,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,94,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,56,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,35,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,37,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,63,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,29,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,68,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,60,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,33,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,109,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,12,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,2,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,56,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,41,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,27,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,24,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,74,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,24,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,41,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,123,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,43,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,134,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,10,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,3,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,67,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,32,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,36,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,40,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,42,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,22,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,84,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,31,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,30,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,95,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,14,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,2,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,65,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,38,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,53,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,51,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,52,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,25,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,79,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,29,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,36,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,129,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,12,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,4,10
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,64,11
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,74,12
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,32,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,47,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,69,3
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,21,4
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,81,5
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,37,6
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,44,7
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,125,8
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,11,9
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,69,11
