Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2026-01-01,8,Nou Barris,56,Vallbona,..,3,2,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,3,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,3,2
2026-01-01,8,Nou Barris,56,Vallbona,..,3,4,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,4,2
2026-01-01,8,Nou Barris,56,Vallbona,..,3,5,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,5,2
2026-01-01,8,Nou Barris,56,Vallbona,..,3,6,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,6,2
2026-01-01,8,Nou Barris,56,Vallbona,6,3,7,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,7,2
2026-01-01,8,Nou Barris,56,Vallbona,..,3,8,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,8,2
2026-01-01,8,Nou Barris,56,Vallbona,7,3,9,1
2026-01-01,8,Nou Barris,56,Vallbona,5,3,9,2
2026-01-01,8,Nou Barris,56,Vallbona,..,3,10,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,10,2
2026-01-01,8,Nou Barris,56,Vallbona,11,3,11,1
2026-01-01,8,Nou Barris,56,Vallbona,6,3,11,2
2026-01-01,8,Nou Barris,56,Vallbona,10,3,12,1
2026-01-01,8,Nou Barris,56,Vallbona,9,3,12,2
2026-01-01,8,Nou Barris,56,Vallbona,11,3,13,1
2026-01-01,8,Nou Barris,56,Vallbona,6,3,13,2
2026-01-01,8,Nou Barris,56,Vallbona,21,3,14,1
2026-01-01,8,Nou Barris,56,Vallbona,10,3,14,2
2026-01-01,8,Nou Barris,56,Vallbona,10,3,15,1
2026-01-01,8,Nou Barris,56,Vallbona,13,3,15,2
2026-01-01,8,Nou Barris,56,Vallbona,10,3,16,1
2026-01-01,8,Nou Barris,56,Vallbona,9,3,16,2
2026-01-01,8,Nou Barris,56,Vallbona,22,3,17,1
2026-01-01,8,Nou Barris,56,Vallbona,5,3,17,2
2026-01-01,8,Nou Barris,56,Vallbona,15,3,18,1
2026-01-01,8,Nou Barris,56,Vallbona,6,3,18,2
2026-01-01,8,Nou Barris,56,Vallbona,5,3,19,1
2026-01-01,8,Nou Barris,56,Vallbona,..,3,19,2
2026-01-01,8,Nou Barris,56,Vallbona,..,3,20,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,2,2
2026-01-01,8,Nou Barris,56,Vallbona,..,4,3,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,5,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,5,2
2026-01-01,8,Nou Barris,56,Vallbona,..,4,8,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,9,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,9,2
2026-01-01,8,Nou Barris,56,Vallbona,..,4,10,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,10,2
2026-01-01,8,Nou Barris,56,Vallbona,..,4,11,2
2026-01-01,8,Nou Barris,56,Vallbona,..,4,12,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,12,2
2026-01-01,8,Nou Barris,56,Vallbona,..,4,13,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,13,2
2026-01-01,8,Nou Barris,56,Vallbona,..,4,14,1
2026-01-01,8,Nou Barris,56,Vallbona,..,4,14,2
2026-01-01,8,Nou Barris,56,Vallbona,..,5,0,1
2026-01-01,8,Nou Barris,56,Vallbona,..,5,0,2
2026-01-01,8,Nou Barris,56,Vallbona,6,5,1,1
2026-01-01,8,Nou Barris,56,Vallbona,..,5,1,2
2026-01-01,8,Nou Barris,56,Vallbona,5,5,2,1
2026-01-01,8,Nou Barris,56,Vallbona,5,5,2,2
2026-01-01,8,Nou Barris,56,Vallbona,6,5,3,1
2026-01-01,8,Nou Barris,56,Vallbona,7,5,3,2
2026-01-01,8,Nou Barris,56,Vallbona,11,5,4,1
2026-01-01,8,Nou Barris,56,Vallbona,10,5,4,2
2026-01-01,8,Nou Barris,56,Vallbona,20,5,5,1
2026-01-01,8,Nou Barris,56,Vallbona,19,5,5,2
2026-01-01,8,Nou Barris,56,Vallbona,17,5,6,1
2026-01-01,8,Nou Barris,56,Vallbona,21,5,6,2
2026-01-01,8,Nou Barris,56,Vallbona,27,5,7,1
2026-01-01,8,Nou Barris,56,Vallbona,19,5,7,2
2026-01-01,8,Nou Barris,56,Vallbona,27,5,8,1
2026-01-01,8,Nou Barris,56,Vallbona,17,5,8,2
2026-01-01,8,Nou Barris,56,Vallbona,23,5,9,1
2026-01-01,8,Nou Barris,56,Vallbona,26,5,9,2
2026-01-01,8,Nou Barris,56,Vallbona,18,5,10,1
2026-01-01,8,Nou Barris,56,Vallbona,15,5,10,2
2026-01-01,8,Nou Barris,56,Vallbona,10,5,11,1
2026-01-01,8,Nou Barris,56,Vallbona,13,5,11,2
2026-01-01,8,Nou Barris,56,Vallbona,12,5,12,1
2026-01-01,8,Nou Barris,56,Vallbona,13,5,12,2
2026-01-01,8,Nou Barris,56,Vallbona,9,5,13,1
2026-01-01,8,Nou Barris,56,Vallbona,5,5,13,2
2026-01-01,8,Nou Barris,56,Vallbona,5,5,14,1
2026-01-01,8,Nou Barris,56,Vallbona,..,5,14,2
2026-01-01,8,Nou Barris,56,Vallbona,..,5,15,1
2026-01-01,8,Nou Barris,56,Vallbona,..,5,15,2
2026-01-01,8,Nou Barris,56,Vallbona,..,5,16,1
2026-01-01,8,Nou Barris,56,Vallbona,..,5,16,2
2026-01-01,8,Nou Barris,56,Vallbona,..,5,17,1
2026-01-01,8,Nou Barris,56,Vallbona,..,5,19,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,205,1,0,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,232,1,0,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,204,1,1,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,227,1,1,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,199,1,2,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,219,1,2,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,190,1,3,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,217,1,3,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,147,1,4,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,146,1,4,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,103,1,5,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,107,1,5,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,86,1,6,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,83,1,6,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,70,1,7,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,92,1,7,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,110,1,8,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,92,1,8,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,127,1,9,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,164,1,9,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,160,1,10,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,148,1,10,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,143,1,11,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,115,1,11,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,100,1,12,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,99,1,12,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,77,1,13,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,58,1,13,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,43,1,14,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,34,1,14,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,26,1,15,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,26,1,15,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,17,1,16,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,12,1,16,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,1,17,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,7,1,17,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,8,1,18,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,1,18,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,1,19,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,17,2,0,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,21,2,0,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,21,2,1,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,17,2,1,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,16,2,2,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,19,2,2,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,28,2,3,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,18,2,3,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,16,2,4,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,19,2,4,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,11,2,5,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,13,2,5,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,15,2,6,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,16,2,6,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,7,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,17,2,7,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,15,2,8,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,19,2,8,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,27,2,9,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,21,2,9,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,14,2,10,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,23,2,10,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,8,2,11,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,12,2,11,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,10,2,12,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,11,2,12,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,13,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,11,2,13,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,2,14,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,8,2,14,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,6,2,15,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,8,2,15,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,16,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,16,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,17,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,18,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,19,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,0,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,1,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,1,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,3,2,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,3,2,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,8,3,3,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,6,3,3,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,3,4,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,7,3,4,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,5,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,8,3,5,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,10,3,6,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,10,3,6,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,10,3,7,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,17,3,7,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,12,3,8,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,10,3,8,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,9,3,9,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,18,3,9,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,16,3,10,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,19,3,10,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,30,3,11,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,33,3,11,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,62,3,12,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,58,3,12,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,85,3,13,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,65,3,13,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,95,3,14,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,82,3,14,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,145,3,15,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,99,3,15,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,113,3,16,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,74,3,16,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,68,3,17,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,47,3,17,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,45,3,18,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,19,3,18,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,11,3,19,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,19,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,20,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,20,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,0,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,0,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,1,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,1,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,7,4,2,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,4,2,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,4,3,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,3,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,9,4,4,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,7,4,4,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,12,4,5,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,10,4,5,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,16,4,6,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,9,4,6,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,18,4,7,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,12,4,7,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,11,4,8,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,17,4,8,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,14,4,9,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,8,4,9,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,10,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,9,4,10,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,13,4,11,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,7,4,11,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,10,4,12,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,5,4,12,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,13,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,13,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,14,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,14,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,15,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,4,19,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,11,5,0,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,19,5,0,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,48,5,1,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,51,5,1,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,73,5,2,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,90,5,2,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,105,5,3,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,100,5,3,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,147,5,4,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,221,5,4,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,274,5,5,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,328,5,5,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,293,5,6,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,366,5,6,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,263,5,7,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,299,5,7,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,259,5,8,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,244,5,8,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,266,5,9,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,268,5,9,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,213,5,10,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,241,5,10,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,167,5,11,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,192,5,11,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,136,5,12,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,120,5,12,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,80,5,13,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,71,5,13,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,50,5,14,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,41,5,14,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,40,5,15,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,24,5,15,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,18,5,16,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,15,5,16,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,14,5,17,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,5,17,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,5,18,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,5,18,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,5,19,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,..,6,4,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,50,1,0,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,51,1,0,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,50,1,1,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,40,1,1,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,54,1,2,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,39,1,2,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,48,1,3,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,64,1,3,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,44,1,4,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,46,1,4,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,31,1,5,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,38,1,5,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,36,1,6,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,41,1,6,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,31,1,7,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,29,1,7,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,37,1,8,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,35,1,8,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,43,1,9,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,60,1,9,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,51,1,10,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,51,1,10,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,67,1,11,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,50,1,11,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,57,1,12,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,43,1,12,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,47,1,13,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,37,1,13,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,29,1,14,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,22,1,14,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,11,1,15,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,13,1,15,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,17,1,16,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,1,16,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,10,1,17,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,1,17,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,1,18,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,1,19,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,0,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,13,2,0,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,5,2,1,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,11,2,1,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,13,2,2,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,12,2,2,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,9,2,3,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,16,2,3,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,14,2,4,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,10,2,4,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,5,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,6,2,5,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,7,2,6,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,7,2,6,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,7,2,7,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,7,2,7,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,6,2,8,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,12,2,8,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,11,2,9,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,16,2,9,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,8,2,10,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,6,2,10,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,12,2,11,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,6,2,11,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,12,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,12,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,13,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,6,2,13,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,14,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,14,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,16,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,2,16,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,0,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,1,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,1,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,2,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,2,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,3,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,3,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,4,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,7,3,5,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,5,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,6,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,6,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,7,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,5,3,7,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,8,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,8,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,9,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,9,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,5,3,10,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,8,3,10,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,7,3,11,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,10,3,11,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,12,3,12,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,19,3,12,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,10,3,13,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,11,3,13,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,15,3,14,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,20,3,14,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,17,3,15,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,10,3,15,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,12,3,16,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,8,3,16,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,19,3,17,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,7,3,17,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,13,3,18,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,18,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,19,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,20,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,3,20,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,0,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,2,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,2,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,3,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,4,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,4,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,5,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,..,4,5,2
